epoch,acc,loss,val_acc,val_loss
0,0.6211648331855156,0.859747926048105,0.5368538371137926,0.803284242032912
0,0.6651943706695426,0.780437723323298,0.5621568897854025,0.8342541703627072
1,0.6081231705729171,0.872858930891464,0.2866657392106409,1.5417789119323415
2,0.604577119908194,0.8872752204086848,0.7520133767417667,0.808890293713182
0,0.6460080805829064,0.8249211761634861,0.5253169869079354,0.9080628018882824
1,0.6802703065220752,0.7392032050448606,0.5415911951428156,0.7969657957047261
2,0.6703497267988576,0.7658704708043423,0.46487390096611436,1.0217232075311586
