epoch,acc,loss,val_acc,val_loss
0,0.7250801152848793,0.7015038303500416,0.3773721609504937,1.6289372509928057
1,0.7718754344387142,0.5308159254164322,0.2618085546121863,1.9303941175567916
2,0.8595374122592123,0.3530993274519067,0.47284380817738886,1.6086574277788779
