epoch,acc,loss,val_acc,val_loss
0,0.8063257634266017,0.48668684664751904,0.8277553316526,0.43593103157596963
1,0.981050579066527,0.06083279696325746,0.7812177811191161,0.9868194668888434
2,0.9901769576887243,0.03413396464248988,0.6943291082046018,0.9361605579779642
